loan_id,application_date,loan_amount,interest_rate,term_months,loan_status,customer_income,customer_credit_score,employment_length
4302,2025-08-01,3058.44,22.26,12,Approved,75990.47,357,>10 years
4303,2029-01-11,8347.54,9.89,60,Pending,133460.45,358,1-3 years
4304,2032-02-10,40728.31,09.03,60,Approved,128779.59,810,3-5 years
4305,2034-09-14,7063.9,11.7,12,Approved,142379.56,617,1-3 years
4306,2029-03-09,12053.12,11.16,12,Approved,60013.12,732,5-10 years
4307,2028-01-03,22941.84,11.51,36,Approved,70323.54,671,3-5 years
4308,2026-06-11,26097.48,10.34,60,Rejected,22434.4,506,3-5 years
4309,2024-04-09,,16.85,60,Approved,142583.5,410,>10 years
4310,2032-01-08,22642.96,07.03,24,Defaulted,62820.71,322,>10 years
4311,2026-05-15,,21.69,24,Pending,72541.3,727,1-3 years
4312,2030-04-08,31108.14,20.97,60,Approved,138014.6,310,>10 years
4313,2025-06-03,6098.44,13.74,24,Approved,88457.8,814,<1 year
4314,2033-06-02,8238.41,21.83,60,Pending,93602.69,443,3-5 years
4315,2033-07-23,22133.17,8.81,48,Approved,42910.27,820,5-10 years
4316,2031-08-02,20146.02,3.88,36,Approved,84825.8,593,3-5 years
4317,2025-07-13,37305.44,16.81,24,Approved,139367.12,624,1-3 years
4318,2035-07-26,29246.49,13.35,60,Pending,-92633.35,492,>10 years
4319,2027-03-27,19712.59,15.69,24,Pending,53165.13,590,3-5 years
4320,2025-12-30,8952.63,22.84,36,Approved,24053.51,718,>10 years
4321,2029-08-08,11728.44,24.35,48,Pending,-63719.23,759,1-3 years
4322,2030-03-02,28987.3,17.14,12,Rejected,94436.82,347,>10 years
4323,2025-02-01,21460.22,19.93,12,Approved,25539.73,406,5-10 years
4324,2029-05-12,25988.91,5.3,24,Rejected,99273.04,563,1-3 years
4325,2034-05-08,8948.53,6.96,60,Pending,88043.8,552,3-5 years
4326,2030-08-07,33313.86,19.26,36,Defaulted,121846.61,838,3-5 years
4327,2035-10-04,42700.67,12.77,48,Approved,23755.46,820,5-10 years
4328,2036-05-10,13268.01,13.09,48,Defaulted,121510.15,457,<1 year
4329,2031-08-22,24829.95,10.14,48,Pending,87714.02,825,>10 years
4330,2033-11-14,48788.6,16.56,12,Pending,68168.81,328,3-5 years
4331,2028-08-02,16995.47,7.48,36,Pending,145499.79,837,5-10 years
4332,2024-08-06,29954.79,16.98,12,Approved,40815.54,442,>10 years
4333,2034-11-10,4964.69,7.24,24,Defaulted,90372.27,517,1-3 years
4334,2028-10-04,30497.74,4.87,48,Pending,61727.59,366,5-10 years
4335,2028-04-26,4936.77,10.6,36,Approved,88573.23,2000,1-3 years
4336,2035-03-14,47982.15,8.47,48,Approved,91795.81,440,1-3 years
4337,2023-04-20,35925.3,22.61,12,Approved,31628.27,645,1-3 years
4338,2023-07-11,39513.91,4.68,12,Pending,105947.57,764,>10 years
4339,2025-06-22,35353.17,7.3,12,Pending,102482.59,395,<1 year
4340,2025-05-11,29691.59,15.3,48,Approved,120030.75,707,1-3 years
4341,2025-12-19,22770.68,,36,Approved,31785.6,417,3-5 years
4342,2024-10-11,42989.48,4.49,36,Pending,58643.61,743,>10 years
4343,2034-04-27,47863.37,3.66,24,Pending,104514.38,679,>10 years
4344,2032-11-20,25202.29,24.74,48,Approved,37775.01,577,1-3 years
4345,2024-09-28,46610.98,17.66,24,Approved,108087.77,660,3-5 years
4346,2025-11-02,29374.98,11.36,24,Approved,27673.47,669,5-10 years
4347,2034-04-24,27150.02,13.61,24,Defaulted,63541.1,511,>10 years
4348,2028-11-18,22996.9,9.23,24,Rejected,130072.45,558,1-3 years
4349,2033-08-01,10859.74,10.91,12,Defaulted,-120657.87,396,1-3 years
4350,2031-08-24,684.12,17.45,24,Approved,103818.89,509,<1 year
4351,2032-10-27,12454.56,22.48,36,Rejected,133159.59,847,<1 year
4352,2032-01-08,25731.3,7.46,24,Pending,112205.04,320,5-10 years
4353,2034-09-01,19308.02,21.57,12,Approved,87518.76,732,5-10 years
4354,2029-08-27,22700.02,6.11,60,Approved,147363.28,670,5-10 years
4355,2028-02-23,49042.09,8.12,60,Rejected,110331.29,692,5-10 years
4356,2033-11-10,17838.48,4.3,60,Defaulted,98177.73,-50,1-3 years
4357,2033-03-02,22883.06,6.53,48,Approved,73153.17,803,1-3 years
4358,2034-04-19,7109.02,23.22,36,Approved,137313.62,395,1-3 years
4359,2034-03-30,2873.91,13.38,12,Pending,58442.18,731,3-5 years
4360,2028-07-04,38882.77,5.17,60,Defaulted,21198.55,487,5-10 years
4361,2032-03-27,28748.82,24.13,12,Rejected,45576.27,800,3-5 years
4362,2028-11-13,,22.4,12,Approved,34237.27,674,>10 years
4363,2029-11-05,7918.21,19.73,48,Approved,61469.19,733,>10 years
4364,2035-07-18,28805.52,,60,Approved,127364.23,722,1-3 years
4365,2026-07-13,13055.3,8.23,24,Rejected,104698.86,443,>10 years
4366,2026-12-18,11789.06,21.48,12,Rejected,41967.48,839,1-3 years
4367,2031-10-05,1070.54,18.33,60,Pending,122546.82,798,5-10 years
4368,2028-04-27,6951.87,22.2,12,Approved,85548.58,305,3-5 years
4369,2031-09-19,15808.77,20.63,48,Defaulted,86652.9,616,1-3 years
4370,2031-10-22,6285.5,10.95,48,Pending,67074.58,529,<1 year
4371,2031-08-03,49299.99,20.15,24,Defaulted,132400.13,421,<1 year
4372,2032-02-01,15777.32,9.14,48,Pending,61382.55,794,5-10 years
4373,2030-08-14,6951.04,10.56,60,Rejected,32238.17,774,3-5 years
4374,2025-09-17,10354.57,5.82,48,Rejected,59354.77,807,1-3 years
4375,2036-06-21,29591.31,23.6,24,Approved,112995.96,474,5-10 years
4376,2028-11-23,3670.15,9.76,36,Defaulted,105485.65,820,3-5 years
4377,2023-08-14,43190.49,14.69,12,Approved,44442.23,570,<1 year
4378,2025-02-15,48094.23,11.91,12,Rejected,34531.96,485,1-3 years
4379,2030-10-08,12714.0,24.14,60,Defaulted,105912.55,393,3-5 years
4380,2024-11-18,22779.72,10.7,24,Approved,107928.99,813,>10 years
4381,2024-06-13,1595.66,,24,Pending,67599.45,477,1-3 years
4382,2032-06-04,32215.16,21.89,24,Pending,129564.18,594,>10 years
4383,2028-11-23,20989.34,12.87,12,Rejected,147166.68,530,5-10 years
4384,2026-07-18,13867.89,11.63,48,Rejected,46733.88,535,3-5 years
4385,2027-03-07,10738.44,19.58,12,Pending,95018.93,392,3-5 years
4386,2036-01-27,499733.0,23.13,12,Rejected,20695.02,786,3-5 years
4387,2030-12-06,21102.74,19.73,12,Approved,112697.07,343,3-5 years
4388,2031-07-01,9393.13,8.38,48,Approved,73856.67,838,1-3 years
4389,2029-09-06,34610.9,22.6,36,Approved,45125.0,774,>10 years
4390,2034-04-28,28471.08,11.83,60,Pending,117788.85,338,>10 years
4391,2033-05-30,43004.27,15.89,36,Approved,125384.34,684,5-10 years
4392,2025-04-24,6315.06,21.38,36,Pending,34451.65,734,5-10 years
4393,2024-03-22,39390.5,7.55,12,Approved,25329.45,588,3-5 years
4394,2033-09-20,33839.08,20.37,36,Rejected,63430.2,547,<1 year
4395,2031-07-07,,16.32,12,Approved,101378.76,658,<1 year
4396,2026-05-19,34893.63,22.71,12,Pending,123144.54,737,3-5 years
4397,2023-08-15,22356.59,7.2,60,Pending,90988.12,508,>10 years
4398,2034-05-06,47276.75,12.54,24,Defaulted,95497.34,423,5-10 years
4399,2031-02-07,7509.76,21.41,12,Rejected,123981.57,702,1-3 years
4400,2028-01-05,32320.25,3.91,36,Rejected,88749.64,583,<1 year
4401,2033-05-07,19408.01,5.91,60,Defaulted,99450.08,540,5-10 years
4402,2023-07-06,47862.33,24.8,36,Pending,87108.25,466,<1 year
4403,2030-11-17,16833.76,9.53,24,Approved,134459.57,447,>10 years
4404,2029-12-10,48128.2,24.47,48,Rejected,50617.16,564,>10 years
4405,2028-04-16,45123.55,7.42,24,Rejected,54319.17,800,3-5 years
4406,2031-01-03,13883.97,11.26,60,Approved,36634.99,578,3-5 years
4407,2025-04-28,40275.32,19.69,24,Rejected,126530.68,458,<1 year
4408,2028-07-25,49782.41,17.64,24,Rejected,73531.05,359,<1 year
4409,2026-06-06,13006.82,15.99,60,Defaulted,65226.21,798,5-10 years
4410,2028-02-25,22120.47,14.89,60,Defaulted,147575.33,616,3-5 years
4411,2023-09-27,26248.95,21.63,36,Approved,140484.44,787,>10 years
4412,2027-06-19,15099.09,8.55,12,Approved,146358.4,764,5-10 years
4413,2035-01-23,1255.61,13.01,48,Approved,38498.87,527,5-10 years
4414,2031-10-09,11396.4,6.84,48,Approved,135862.74,655,1-3 years
4415,2027-04-24,14455.88,16.31,48,Rejected,62732.25,765,>10 years
4416,2030-12-02,22458.19,8.89,24,Approved,21645.38,526,5-10 years
4417,2027-08-23,8969.57,10.68,60,Pending,70868.78,468,1-3 years
4418,2031-12-03,43726.09,13.63,60,Pending,86195.53,583,3-5 years
4419,2031-12-07,35393.1,04.08,60,Rejected,34068.66,561,>10 years
4420,2026-12-16,4717.42,5.48,12,Approved,89898.09,663,3-5 years
4421,2023-08-08,32679.58,18.25,60,Approved,126530.27,820,1-3 years
4422,2023-02-22,32856.0,12.72,60,Approved,69094.62,397,>10 years
4423,2027-10-24,499733.0,22.09,24,Approved,65843.82,311,<1 year
4424,2027-07-25,649.53,18.44,36,Defaulted,64045.35,716,<1 year
4425,2030-08-17,12772.66,3.67,48,Rejected,140002.28,800,<1 year
4426,2024-12-20,46425.68,16.76,24,Approved,26338.55,434,5-10 years
4427,2024-02-10,46640.63,5.52,24,Rejected,77859.9,558,<1 year
4428,2029-04-13,36169.03,20.29,24,Approved,54397.93,816,5-10 years
4429,2023-03-13,38405.28,24.82,48,Rejected,136194.91,593,5-10 years
4430,2028-08-15,5028.41,14.92,24,Approved,-32486.79,739,1-3 years
4431,2026-05-14,25936.85,18.18,36,Rejected,73487.56,450,<1 year
4432,2027-04-17,11963.36,8.6,60,Approved,72886.1,780,>10 years
4433,2033-01-30,9470.29,12.91,36,Approved,135491.27,557,5-10 years
4434,2031-02-01,40610.01,21.91,60,Approved,48014.15,448,1-3 years
4435,2035-04-10,7184.39,7.1,60,Approved,103836.4,441,5-10 years
4436,2024-11-29,23698.26,9.21,24,Rejected,37472.8,550,>10 years
4437,2025-04-06,46959.62,13.08,24,Approved,144016.84,346,>10 years
4438,2023-12-15,9698.69,18.81,48,Pending,97091.94,671,<1 year
4439,2033-09-13,48910.67,11.58,12,Rejected,101413.37,393,5-10 years
4440,2023-11-04,49717.26,23.45,36,Pending,76390.54,655,>10 years
4441,2032-05-09,28003.05,5.53,48,Rejected,64496.75,831,3-5 years
4442,2029-05-23,,11.47,48,Approved,47647.94,571,>10 years
4443,2036-04-23,16147.19,18.74,36,Pending,98518.41,728,>10 years
4444,2036-03-13,21512.4,8.36,36,Defaulted,144093.03,363,5-10 years
4445,2030-09-10,15811.55,17.61,60,Pending,66772.82,463,>10 years
4446,2032-09-28,14391.46,07.03,12,Pending,134810.4,688,1-3 years
4447,2035-04-06,48625.37,,24,Rejected,39340.92,768,>10 years
4448,2032-07-09,8091.56,,12,Approved,-141696.38,849,3-5 years
4449,2035-08-26,36799.73,23.49,12,Rejected,65563.22,830,>10 years
4450,2030-05-10,520.31,15.36,24,Defaulted,69364.54,316,<1 year
4451,2031-03-05,30011.04,20.62,12,Approved,80169.49,600,5-10 years
4452,2023-10-03,45839.18,10.65,48,Rejected,113371.76,387,3-5 years
4453,2029-12-22,14752.74,16.24,48,Approved,113554.95,544,1-3 years
4454,2030-07-27,9683.54,14.14,24,Approved,82346.52,766,>10 years
4455,2023-12-03,32758.15,23.83,24,Rejected,88009.88,741,>10 years
4456,2028-05-27,35773.77,19.57,36,Rejected,23901.36,412,1-3 years
4457,2031-02-27,34557.51,19.21,36,Rejected,59558.57,741,>10 years
4458,2035-07-13,16306.19,4.5,12,Defaulted,64982.22,307,<1 year
4459,2033-11-12,12984.02,15.32,12,Approved,92634.54,848,3-5 years
4460,2025-06-29,47817.98,13.54,24,Pending,92578.97,399,>10 years
4461,2028-06-19,46203.33,23.45,12,Approved,112286.97,644,1-3 years
4462,2031-07-27,23137.17,09.03,60,Approved,113213.55,780,1-3 years
4463,2034-07-06,42386.6,9.3,48,Approved,50577.39,641,3-5 years
4464,2033-04-15,22890.01,12.34,12,Rejected,120124.33,533,<1 year
4465,2023-11-24,21507.26,8.73,12,Pending,22548.46,534,3-5 years
4466,2027-12-05,8259.77,6.28,36,Rejected,113101.04,425,>10 years
4467,2023-11-11,21607.1,21.93,60,Rejected,33267.94,776,<1 year
4468,2032-09-15,27102.14,15.5,12,Approved,114854.27,671,<1 year
4469,2026-02-08,1613.96,22.02,48,Pending,88525.35,419,1-3 years
4470,2030-07-09,,21.37,12,Approved,76843.09,841,<1 year
4471,2036-05-08,39177.13,9.56,24,Approved,109786.63,478,>10 years
4472,2027-03-01,34162.28,15.28,60,Rejected,24728.21,393,>10 years
4473,2023-06-05,31940.27,5.29,12,Pending,49051.14,601,>10 years
4474,2027-09-21,45522.99,23.18,60,Rejected,100137.22,717,5-10 years
4475,2032-02-26,1392.58,12.19,12,Rejected,130138.0,751,<1 year
4476,2025-06-05,28073.86,11.96,48,Pending,69543.99,716,<1 year
4477,2031-06-01,39473.77,10.01,48,Rejected,53638.99,421,>10 years
4478,2030-09-06,27296.1,13.4,60,Approved,87435.74,356,1-3 years
4479,2024-12-22,16532.83,8.91,36,Approved,100900.98,438,<1 year
4480,2025-07-01,7244.4,11.56,36,Approved,74613.39,498,5-10 years
4481,2032-03-11,44434.37,20.7,24,Approved,133972.39,660,<1 year
4482,2025-05-20,23802.74,,36,Approved,88047.03,709,3-5 years
4483,2034-04-01,43966.7,10.04,60,Defaulted,24657.07,827,5-10 years
4484,2024-05-12,29499.68,13.58,36,Pending,48997.01,542,1-3 years
4485,2027-10-23,33872.51,22.29,24,Pending,78584.11,389,5-10 years
4486,2026-01-22,40310.93,4.63,12,Approved,110704.32,815,5-10 years
4487,2032-05-02,33128.2,22.62,36,Approved,48567.79,361,<1 year
4488,2030-09-29,,8.21,60,Approved,146913.47,511,5-10 years
4489,2027-07-06,25924.85,18.09,60,Pending,61412.57,547,>10 years
4490,2031-03-03,40250.75,16.02,24,Approved,89222.43,796,5-10 years
4491,2023-05-23,18995.69,15.39,24,Pending,22465.63,355,<1 year
4492,2030-07-24,19712.01,21.98,48,Pending,135035.79,758,>10 years
4493,2032-05-28,5236.66,5.68,48,Rejected,122548.5,588,1-3 years
4494,2035-10-05,45771.93,10.96,48,Approved,45409.54,842,3-5 years
4495,2029-08-28,5006.3,15.07,12,Rejected,141320.77,769,5-10 years
4496,2035-05-10,32586.35,20.94,60,Pending,61059.17,688,>10 years
4497,2028-01-23,20953.13,8.15,48,Pending,109984.22,720,>10 years
4498,2030-05-20,20578.16,20.76,60,Approved,126466.92,812,1-3 years
4499,2027-09-14,34137.82,12.09,24,Approved,116318.88,380,1-3 years
4500,2031-05-31,3821.14,7.56,12,Approved,139285.76,743,3-5 years
4501,2025-12-03,29888.44,19.82,24,Defaulted,132355.72,586,3-5 years
4502,2030-08-18,38715.57,5.45,60,Approved,149299.5,583,<1 year
4503,2033-05-19,41496.53,14.57,48,Defaulted,43739.48,790,3-5 years
4504,2026-07-12,8941.25,4.87,24,Approved,59619.03,687,3-5 years
4505,2033-08-07,44922.24,11.16,36,Approved,102709.36,707,>10 years
4506,2027-12-12,32979.23,16.42,12,Pending,115296.13,626,5-10 years
4507,2027-02-13,44151.81,15.46,60,Approved,89498.66,475,5-10 years
4508,2032-01-22,24521.4,12.2,48,Defaulted,29610.69,820,3-5 years
4509,2031-01-30,27330.65,12.72,24,Rejected,129407.38,682,<1 year
4510,2023-03-13,45992.39,8.38,12,Rejected,144913.67,557,<1 year
4511,2027-08-18,45045.52,13.3,48,Pending,-72717.19,646,5-10 years
4512,2026-09-06,22683.96,23.99,24,Pending,49225.62,571,1-3 years
4513,2032-01-17,14083.43,21.78,60,Defaulted,22510.79,560,>10 years
4514,2031-07-11,19961.94,6.62,36,Approved,50848.87,695,3-5 years
4515,2025-06-01,19694.33,4.14,36,Rejected,110989.44,453,>10 years
4516,2034-08-05,14699.91,23.57,60,Pending,138506.62,826,3-5 years
4517,2030-04-16,13794.69,14.83,12,Defaulted,32156.7,366,3-5 years
4518,2027-02-13,43122.62,15.06,60,Rejected,91923.69,647,5-10 years
4519,2029-09-29,3958.17,20.29,24,Defaulted,110419.06,362,>10 years
4520,2029-12-28,34041.75,10.27,12,Pending,55929.51,655,>10 years
4521,2025-01-02,9054.59,13.86,36,Approved,94086.62,580,1-3 years
4522,2027-10-15,17553.04,24.33,24,Pending,112982.3,340,1-3 years
4523,2033-09-29,3546.38,17.95,48,Rejected,128903.5,839,>10 years
4524,2024-02-28,13863.7,6.81,48,Rejected,78824.98,666,1-3 years
4525,2032-07-10,38536.84,6.36,48,Approved,117221.44,576,1-3 years
4526,2027-05-11,44308.26,7.89,36,Pending,59231.79,520,3-5 years
4527,2035-04-13,11465.59,19.98,60,Approved,47696.08,360,5-10 years
4528,2035-02-24,23445.62,9.85,12,Rejected,44350.79,402,3-5 years
4529,2035-11-23,23781.04,3.96,36,Approved,66653.46,484,1-3 years
4530,2024-05-07,43741.98,23.8,24,Pending,24664.36,446,3-5 years
4531,2023-07-11,38258.55,7.15,24,Approved,56788.94,374,3-5 years
4532,2024-05-13,25897.32,3.71,48,Approved,104788.97,772,<1 year
4533,2036-06-18,33701.99,8.6,12,Defaulted,104229.48,300,3-5 years
4534,2026-06-10,42444.08,8.55,48,Approved,29561.99,715,3-5 years
4535,2028-05-22,972.18,12.57,24,Approved,57364.03,768,5-10 years
4536,2034-11-01,20443.06,23.29,24,Approved,94042.5,664,>10 years
4537,2028-12-26,45408.54,22.4,60,Pending,61411.78,316,<1 year
4538,2025-03-27,37145.5,13.32,60,Pending,74338.44,809,<1 year
4539,2031-10-26,27370.65,,60,Approved,112665.4,738,<1 year
4540,2027-01-13,26717.4,15.43,48,Pending,21204.69,830,<1 year
4541,2025-12-22,,8.73,12,Approved,55931.16,358,5-10 years
4542,2034-07-01,26265.77,4.62,60,Rejected,38508.39,414,>10 years
4543,2028-02-18,499733.0,23.69,36,Rejected,36589.19,502,5-10 years
4544,2025-05-20,21208.97,7.51,60,Defaulted,144675.23,842,<1 year
4545,2036-01-16,35850.58,7.77,48,Defaulted,68952.84,493,>10 years
4546,2028-08-04,43131.0,13.66,12,Approved,88521.52,771,5-10 years
4547,2023-09-30,8156.9,14.07,60,Approved,115396.85,405,>10 years
4548,2025-10-26,22851.58,3.9,12,Rejected,26168.17,425,5-10 years
4549,2031-10-24,20696.99,6.68,36,Approved,51332.94,713,>10 years
4550,2034-02-21,,11.63,24,Approved,128179.21,809,5-10 years
4551,2025-11-17,12868.44,18.2,12,Approved,132058.78,800,<1 year
4552,2034-01-16,32192.42,8.41,60,Approved,68483.62,420,<1 year
4553,2027-04-23,43935.72,12.59,48,Pending,68732.01,507,<1 year
4554,2031-09-26,21197.51,15.48,48,Approved,118396.59,649,5-10 years
4555,2035-01-06,45595.28,22.6,48,Approved,58359.13,492,>10 years
4556,2033-05-25,49661.61,10.51,48,Rejected,35222.23,692,>10 years
4557,2032-01-03,5751.56,6.37,12,Approved,53479.61,796,1-3 years
4558,2033-04-05,12036.13,14.02,48,Defaulted,70354.82,691,3-5 years
4559,2028-10-06,47543.8,19.55,24,Approved,26786.61,408,<1 year
4560,2023-11-04,47937.22,5.86,36,Pending,82228.43,769,<1 year
4561,2032-03-13,5336.51,12.63,12,Approved,116200.98,649,<1 year
4562,2031-09-12,1242.43,3.88,12,Approved,86786.87,448,1-3 years
4563,2026-06-05,8474.45,4.22,48,Approved,29346.39,555,1-3 years
4564,2030-07-10,49802.63,13.88,48,Pending,77219.45,688,1-3 years
4565,2027-02-26,9409.98,9.91,12,Rejected,112157.6,498,<1 year
4566,2026-10-10,25376.11,21.67,48,Rejected,27552.57,742,>10 years
4567,2036-05-23,42496.68,16.45,48,Approved,27780.13,485,<1 year
4568,2036-09-01,1509.88,13.26,48,Approved,68178.18,643,1-3 years
4569,2028-05-15,30422.2,12.27,48,Approved,45345.32,407,1-3 years
4570,2034-10-15,14212.76,14.19,48,Approved,141521.5,379,3-5 years
4571,2030-11-03,43185.58,4.37,60,Approved,95574.67,552,5-10 years
4572,2030-04-10,14531.33,22.7,60,Defaulted,57352.3,324,3-5 years
4573,2029-10-30,34494.41,24.96,60,Pending,111620.97,582,3-5 years
4574,2035-07-04,33873.87,7.4,12,Rejected,68740.78,537,<1 year
4575,2033-12-19,11463.93,06.09,36,Pending,37175.03,615,5-10 years
4576,2032-10-03,2222.56,6.59,12,Rejected,50840.19,762,5-10 years
4577,2025-07-11,20757.85,17.71,60,Approved,103557.15,681,<1 year
4578,2034-08-03,14815.06,17.72,12,Rejected,26743.89,764,>10 years
4579,2035-03-21,40544.4,21.73,36,Rejected,55449.58,449,<1 year
4580,2031-02-07,40118.03,19.66,48,Approved,47080.49,651,>10 years
4581,2023-07-03,23122.69,13.17,24,Approved,46147.56,741,>10 years
4582,2032-03-12,30522.36,16.68,60,Defaulted,108759.11,694,5-10 years
4583,2026-10-30,30410.85,18.3,60,Rejected,127356.2,664,<1 year
4584,2030-08-28,41444.33,14.52,36,Approved,113062.66,305,<1 year
4585,2024-06-20,21537.62,13.73,48,Pending,103944.62,833,5-10 years
4586,2026-06-27,14134.61,17.37,48,Approved,139138.73,519,3-5 years
4587,2031-02-15,13619.23,15.49,24,Approved,27591.01,311,<1 year
4588,2031-05-08,27041.52,17.34,48,Approved,41772.8,684,1-3 years
4589,2026-01-01,22732.84,16.68,36,Approved,73872.89,757,1-3 years
4590,2026-07-29,22285.98,18.96,48,Pending,68418.71,524,<1 year
4591,2025-07-04,5011.3,17.32,36,Rejected,74346.71,635,>10 years
4592,2031-06-09,36070.89,14.67,60,Rejected,46839.14,466,5-10 years
4593,2034-08-18,11079.97,18.16,60,Approved,39435.43,615,>10 years
4594,2025-10-25,10249.2,13.16,60,Rejected,86195.12,415,1-3 years
4595,2028-05-31,20931.54,8.7,12,Approved,140646.83,797,1-3 years
4596,2032-03-08,11775.03,3.53,60,Approved,70956.03,447,5-10 years
4597,2029-11-16,29400.98,15.54,36,Defaulted,25635.92,335,1-3 years
4598,2023-09-28,18887.44,16.2,24,Approved,111801.75,706,3-5 years
4599,2026-04-01,22721.13,24.4,48,Approved,57843.64,684,1-3 years
4600,2035-06-22,27089.88,11.27,60,Approved,51862.35,710,>10 years
4601,2034-07-02,10575.01,11.97,12,Approved,62153.54,607,>10 years
4602,2033-04-22,,,12,Rejected,114096.02,539,3-5 years
4603,2029-07-26,44080.88,05.02,36,Defaulted,126446.52,666,>10 years
4604,2035-05-27,21969.32,20.12,24,Rejected,96447.29,603,>10 years
4605,2034-08-06,20898.63,8.87,60,Rejected,61922.24,466,>10 years
4606,2034-06-14,2262.8,16.59,60,Rejected,60362.17,600,<1 year
4607,2027-09-08,25149.83,18.29,12,Rejected,36160.09,504,3-5 years
4608,2029-02-08,27931.4,13.63,36,Approved,141329.14,494,3-5 years
4609,2023-05-09,28162.62,,12,Defaulted,102958.12,470,1-3 years
4610,2026-06-23,35498.04,13.04,12,Approved,23506.7,701,3-5 years
4611,2033-01-20,9285.35,9.63,24,Defaulted,106107.72,338,5-10 years
4612,2027-05-21,12985.05,22.76,36,Approved,78129.95,551,3-5 years
4613,2036-01-18,40631.16,22.02,24,Rejected,146432.54,582,5-10 years
4614,2033-11-14,47384.95,07.03,36,Rejected,126478.95,506,>10 years
4615,2034-08-15,7228.67,04.06,60,Defaulted,42271.05,1000,5-10 years
4616,2036-07-18,25133.65,5.43,48,Rejected,113614.45,442,<1 year
4617,2024-09-19,11101.72,,48,Approved,83123.58,318,>10 years
